datetime,start_code,end_code,KP,prediction,is_congestion
2023-06-13 14:00:00,13,12,90.5,0,0
2023-06-13 14:00:00,13,12,77.3,0,0
2023-06-13 14:00:00,13,12,79.114,0,0
2023-06-13 14:00:00,13,12,81.3,0,0
2023-06-13 15:00:00,13,12,88.8,0,0
2023-06-13 15:00:00,13,12,85.696,0,0
2023-06-13 15:00:00,13,12,87.2,0,0
2023-06-13 15:00:00,13,12,79.114,0,0
2023-06-13 15:00:00,13,12,81.3,0,0
2023-06-13 15:00:00,13,12,77.3,0,0
2023-06-13 15:00:00,13,12,83.5,0,0
2023-06-13 15:00:00,13,12,90.5,0,0
2023-06-13 16:00:00,13,12,90.5,0,0
2023-06-13 16:00:00,13,12,83.5,0,0
2023-06-13 16:00:00,13,12,77.3,0,0
2023-06-13 16:00:00,13,12,87.2,0,0
2023-06-13 16:00:00,13,12,81.3,0,0
2023-06-13 16:00:00,13,12,85.696,0,0
2023-06-13 16:00:00,13,12,79.114,0,0
2023-06-13 16:00:00,13,12,88.8,0,0
2023-06-13 17:00:00,13,12,90.5,0,0
2023-06-13 17:00:00,13,12,79.114,0,0
2023-06-13 17:00:00,13,12,88.8,0,0
2023-06-13 17:00:00,13,12,83.5,0,0
2023-06-13 17:00:00,13,12,77.3,0,0
2023-06-13 17:00:00,13,12,81.3,0,0
2023-06-13 17:00:00,13,12,85.696,0,0
2023-06-13 17:00:00,13,12,87.2,0,0
2023-06-13 18:00:00,13,12,85.696,0,0
2023-06-13 18:00:00,13,12,88.8,0,0
2023-06-13 18:00:00,13,12,77.3,0,0
2023-06-13 18:00:00,13,12,87.2,0,0
2023-06-13 18:00:00,13,12,83.5,0,0
2023-06-13 18:00:00,13,12,79.114,0,0
2023-06-13 18:00:00,13,12,90.5,0,0
2023-06-13 18:00:00,13,12,81.3,0,0
2023-06-13 19:00:00,13,12,90.5,0,0
2023-06-13 19:00:00,13,12,85.696,0,0
2023-06-13 19:00:00,13,12,83.5,0,0
2023-06-13 19:00:00,13,12,87.2,0,0
2023-06-13 19:00:00,13,12,81.3,0,0
2023-06-13 19:00:00,13,12,88.8,0,0
2023-06-13 19:00:00,13,12,77.3,0,0
2023-06-13 19:00:00,13,12,79.114,0,0
2023-06-13 20:00:00,13,12,88.8,0,0
2023-06-13 20:00:00,13,12,79.114,0,0
2023-06-13 20:00:00,13,12,87.2,0,0
2023-06-13 20:00:00,13,12,77.3,0,0
2023-06-13 20:00:00,13,12,83.5,0,0
2023-06-13 20:00:00,13,12,81.3,0,0
2023-06-13 20:00:00,13,12,85.696,0,0
2023-06-13 20:00:00,13,12,90.5,0,0
2023-06-13 21:00:00,13,12,81.3,0,0
2023-06-13 21:00:00,13,12,90.5,0,0
2023-06-13 21:00:00,13,12,85.696,0,0
2023-06-13 21:00:00,13,12,83.5,0,0
2023-06-13 21:00:00,13,12,77.3,0,0
2023-06-13 21:00:00,13,12,87.2,0,0
2023-06-13 21:00:00,13,12,79.114,0,0
2023-06-13 21:00:00,13,12,88.8,0,0
2023-06-13 22:00:00,13,12,81.3,0,0
2023-06-13 22:00:00,13,12,87.2,0,0
2023-06-13 22:00:00,13,12,90.5,0,0
2023-06-13 22:00:00,13,12,88.8,0,0
2023-06-13 22:00:00,13,12,79.114,0,0
2023-06-13 22:00:00,13,12,77.3,0,0
2023-06-13 22:00:00,13,12,83.5,0,0
2023-06-13 22:00:00,13,12,85.696,0,0
2023-06-13 23:00:00,13,12,85.696,0,0
2023-06-13 23:00:00,13,12,83.5,0,0
2023-06-13 23:00:00,13,12,77.3,0,0
2023-06-13 23:00:00,13,12,81.3,0,0
2023-06-13 23:00:00,13,12,88.8,0,0
2023-06-13 23:00:00,13,12,90.5,0,0
2023-06-13 23:00:00,13,12,79.114,0,0
2023-06-13 23:00:00,13,12,87.2,0,0
2023-06-13 00:00:00,13,14,100.261,0,0
2023-06-13 00:00:00,13,14,102.261,0,0
2023-06-13 00:00:00,13,14,94.261,0,0
2023-06-13 00:00:00,13,14,96.261,0,0
2023-06-13 00:00:00,13,14,98.261,0,0
2023-06-13 00:00:00,13,14,92.29,0,0
2023-06-13 01:00:00,13,14,98.261,0,0
2023-06-13 01:00:00,13,14,96.261,0,0
2023-06-13 01:00:00,13,14,94.261,0,0
2023-06-13 01:00:00,13,14,102.261,0,0
2023-06-13 01:00:00,13,14,100.261,0,0
2023-06-13 01:00:00,13,14,92.29,0,0
2023-06-13 02:00:00,13,14,102.261,0,0
2023-06-13 02:00:00,13,14,98.261,0,0
2023-06-13 02:00:00,13,14,100.261,0,0
2023-06-13 02:00:00,13,14,94.261,0,0
2023-06-13 02:00:00,13,14,96.261,0,0
2023-06-13 02:00:00,13,14,92.29,0,0
2023-06-13 03:00:00,13,14,98.261,0,0
2023-06-13 03:00:00,13,14,94.261,0,0
2023-06-13 03:00:00,13,14,96.261,0,0
2023-06-13 03:00:00,13,14,92.29,0,0
2023-06-13 03:00:00,13,14,102.261,0,0
2023-06-13 03:00:00,13,14,100.261,0,0
2023-06-13 04:00:00,13,14,96.261,0,0
2023-06-13 04:00:00,13,14,100.261,0,0
2023-06-13 04:00:00,13,14,98.261,0,0
2023-06-13 04:00:00,13,14,102.261,0,0
2023-06-13 04:00:00,13,14,92.29,0,0
2023-06-13 04:00:00,13,14,94.261,0,0
2023-06-13 05:00:00,13,14,94.261,0,0
2023-06-13 05:00:00,13,14,102.261,0,0
2023-06-13 05:00:00,13,14,92.29,0,0
2023-06-13 05:00:00,13,14,98.261,0,0
2023-06-13 05:00:00,13,14,96.261,0,0
2023-06-13 05:00:00,13,14,100.261,0,0
2023-06-13 06:00:00,13,14,98.261,0,0
2023-06-13 06:00:00,13,14,96.261,0,0
2023-06-13 06:00:00,13,14,94.261,0,0
2023-06-13 06:00:00,13,14,92.29,0,0
2023-06-13 06:00:00,13,14,102.261,0,0
2023-06-13 06:00:00,13,14,100.261,0,0
2023-06-13 07:00:00,13,14,94.261,0,0
2023-06-13 07:00:00,13,14,92.29,0,0
2023-06-13 07:00:00,13,14,102.261,0,0
2023-06-13 07:00:00,13,14,100.261,0,0
2023-06-13 07:00:00,13,14,98.261,0,0
2023-06-13 07:00:00,13,14,96.261,0,0
2023-06-13 08:00:00,13,14,100.261,0,0
2023-06-13 08:00:00,13,14,102.261,0,0
2023-06-13 08:00:00,13,14,96.261,0,0
2023-06-13 08:00:00,13,14,94.261,0,0
2023-06-13 08:00:00,13,14,92.29,0,0
2023-06-13 08:00:00,13,14,98.261,0,0
2023-06-13 09:00:00,13,14,94.261,0,0
2023-06-13 09:00:00,13,14,102.261,0,0
2023-06-13 09:00:00,13,14,96.261,0,0
2023-06-13 09:00:00,13,14,98.261,0,0
2023-06-13 09:00:00,13,14,92.29,0,0
2023-06-13 09:00:00,13,14,100.261,0,0
2023-06-13 10:00:00,13,14,98.261,0,0
2023-06-13 10:00:00,13,14,96.261,0,0
2023-06-13 10:00:00,13,14,94.261,0,0
2023-06-13 10:00:00,13,14,102.261,0,0
2023-06-13 10:00:00,13,14,100.261,0,0
2023-06-13 10:00:00,13,14,92.29,0,0
2023-06-13 11:00:00,13,14,94.261,0,0
2023-06-13 11:00:00,13,14,92.29,0,0
2023-06-13 11:00:00,13,14,100.261,0,0
2023-06-13 11:00:00,13,14,102.261,0,0
2023-06-13 11:00:00,13,14,96.261,0,0
2023-06-13 11:00:00,13,14,98.261,0,0
2023-06-13 12:00:00,13,14,98.261,0,0
2023-06-13 12:00:00,13,14,96.261,0,0
2023-06-13 12:00:00,13,14,102.261,0,0
2023-06-13 12:00:00,13,14,100.261,0,0
2023-06-13 12:00:00,13,14,94.261,0,0
2023-06-13 12:00:00,13,14,92.29,0,0
2023-06-13 13:00:00,13,14,100.261,0,0
2023-06-13 13:00:00,13,14,92.29,0,0
2023-06-13 13:00:00,13,14,102.261,0,0
2023-06-13 13:00:00,13,14,94.261,0,0
2023-06-13 13:00:00,13,14,96.261,0,0
2023-06-13 13:00:00,13,14,98.261,0,0
2023-06-13 14:00:00,13,14,96.261,0,0
2023-06-13 14:00:00,13,14,94.261,0,0
2023-06-13 14:00:00,13,14,98.261,0,0
2023-06-13 14:00:00,13,14,100.261,0,0
2023-06-13 14:00:00,13,14,92.29,0,0
2023-06-13 14:00:00,13,14,102.261,0,0
2023-06-13 15:00:00,13,14,100.261,0,0
2023-06-13 15:00:00,13,14,94.261,0,0
2023-06-13 15:00:00,13,14,96.261,0,0
2023-06-13 15:00:00,13,14,98.261,0,0
2023-06-13 15:00:00,13,14,92.29,0,0
2023-06-13 15:00:00,13,14,102.261,0,0
2023-06-13 16:00:00,13,14,98.261,0,0
2023-06-13 16:00:00,13,14,96.261,0,0
2023-06-13 16:00:00,13,14,100.261,0,0
2023-06-13 16:00:00,13,14,94.261,0,0
2023-06-13 16:00:00,13,14,92.29,0,0
2023-06-13 16:00:00,13,14,102.261,0,0
2023-06-13 17:00:00,13,14,92.29,0,0
2023-06-13 17:00:00,13,14,94.261,0,0
2023-06-13 17:00:00,13,14,96.261,0,0
2023-06-13 17:00:00,13,14,98.261,0,0
2023-06-13 17:00:00,13,14,100.261,0,0
2023-06-13 17:00:00,13,14,102.261,0,0
2023-06-13 18:00:00,13,14,100.261,0,0
2023-06-13 18:00:00,13,14,102.261,0,0
2023-06-13 18:00:00,13,14,92.29,0,0
2023-06-13 18:00:00,13,14,98.261,0,0
2023-06-13 18:00:00,13,14,96.261,0,0
2023-06-13 18:00:00,13,14,94.261,0,0
2023-06-13 19:00:00,13,14,98.261,0,0
2023-06-13 19:00:00,13,14,96.261,0,0
2023-06-13 19:00:00,13,14,92.29,0,0
2023-06-13 19:00:00,13,14,102.261,0,0
2023-06-13 19:00:00,13,14,94.261,0,0
2023-06-13 19:00:00,13,14,100.261,0,0
2023-06-13 20:00:00,13,14,92.29,0,0
2023-06-13 20:00:00,13,14,94.261,0,0
2023-06-13 20:00:00,13,14,98.261,0,0
2023-06-13 20:00:00,13,14,102.261,0,0
2023-06-13 20:00:00,13,14,100.261,0,0
2023-06-13 20:00:00,13,14,96.261,0,0
2023-06-13 21:00:00,13,14,96.261,0,0
2023-06-13 21:00:00,13,14,98.261,0,0
2023-06-13 21:00:00,13,14,100.261,0,0
2023-06-13 21:00:00,13,14,94.261,0,0
2023-06-13 21:00:00,13,14,92.29,0,0
2023-06-13 21:00:00,13,14,102.261,0,0
2023-06-13 22:00:00,13,14,96.261,0,0
2023-06-13 22:00:00,13,14,94.261,0,0
2023-06-13 22:00:00,13,14,92.29,0,0
2023-06-13 22:00:00,13,14,100.261,0,0
2023-06-13 22:00:00,13,14,102.261,0,0
2023-06-13 22:00:00,13,14,98.261,0,0
2023-06-13 23:00:00,13,14,100.261,0,0
2023-06-13 23:00:00,13,14,96.261,0,0
2023-06-13 23:00:00,13,14,98.261,0,0
2023-06-13 23:00:00,13,14,102.261,0,0
2023-06-13 23:00:00,13,14,94.261,0,0
2023-06-13 23:00:00,13,14,92.29,0,0
2023-06-13 00:00:00,14,13,92.29,0,0
2023-06-13 00:00:00,14,13,102.261,0,0
2023-06-13 00:00:00,14,13,96.261,0,0
2023-06-13 00:00:00,14,13,98.261,0,0
2023-06-13 00:00:00,14,13,100.261,0,0
2023-06-13 00:00:00,14,13,94.261,0,0
2023-06-13 01:00:00,14,13,102.261,0,0
2023-06-13 01:00:00,14,13,92.29,0,0
2023-06-13 01:00:00,14,13,94.261,0,0
2023-06-13 01:00:00,14,13,96.261,0,0
2023-06-13 01:00:00,14,13,98.261,0,0
2023-06-13 01:00:00,14,13,100.261,0,0
2023-06-13 02:00:00,14,13,98.261,0,0
2023-06-13 02:00:00,14,13,102.261,0,0
2023-06-13 02:00:00,14,13,96.261,0,0
2023-06-13 02:00:00,14,13,92.29,0,0
2023-06-13 02:00:00,14,13,94.261,0,0
2023-06-13 02:00:00,14,13,100.261,0,0
2023-06-13 03:00:00,14,13,100.261,0,0
2023-06-13 03:00:00,14,13,94.261,0,0
2023-06-13 03:00:00,14,13,98.261,0,0
2023-06-13 03:00:00,14,13,96.261,0,0
2023-06-13 03:00:00,14,13,102.261,0,0
2023-06-13 03:00:00,14,13,92.29,0,0
2023-06-13 04:00:00,14,13,92.29,0,0
2023-06-13 04:00:00,14,13,96.261,0,0
2023-06-13 04:00:00,14,13,94.261,0,0
2023-06-13 04:00:00,14,13,100.261,0,0
2023-06-13 04:00:00,14,13,102.261,0,0
2023-06-13 04:00:00,14,13,98.261,0,0
2023-06-13 05:00:00,14,13,98.261,0,0
2023-06-13 05:00:00,14,13,100.261,0,0
2023-06-13 05:00:00,14,13,102.261,0,0
2023-06-13 05:00:00,14,13,96.261,0,0
2023-06-13 05:00:00,14,13,92.29,0,0
2023-06-13 05:00:00,14,13,94.261,0,0
2023-06-13 06:00:00,14,13,100.261,0,0
2023-06-13 06:00:00,14,13,96.261,0,0
2023-06-13 06:00:00,14,13,98.261,0,0
2023-06-13 06:00:00,14,13,92.29,0,0
2023-06-13 06:00:00,14,13,102.261,0,0
2023-06-13 06:00:00,14,13,94.261,0,0
2023-06-13 07:00:00,14,13,98.261,0,0
2023-06-13 07:00:00,14,13,100.261,0,0
2023-06-13 07:00:00,14,13,102.261,0,0
2023-06-13 07:00:00,14,13,94.261,0,0
2023-06-13 07:00:00,14,13,92.29,0,0
2023-06-13 07:00:00,14,13,96.261,0,0
2023-06-13 08:00:00,14,13,100.261,0,0
2023-06-13 08:00:00,14,13,94.261,0,0
2023-06-13 08:00:00,14,13,92.29,0,0
2023-06-13 08:00:00,14,13,102.261,0,0
2023-06-13 08:00:00,14,13,96.261,0,0
2023-06-13 08:00:00,14,13,98.261,0,0
2023-06-13 09:00:00,14,13,98.261,0,0
2023-06-13 09:00:00,14,13,102.261,0,0
2023-06-13 09:00:00,14,13,96.261,0,0
2023-06-13 09:00:00,14,13,92.29,0,0
2023-06-13 09:00:00,14,13,94.261,0,0
2023-06-13 09:00:00,14,13,100.261,0,0
2023-06-13 10:00:00,14,13,96.261,0,0
2023-06-13 10:00:00,14,13,94.261,0,0
2023-06-13 10:00:00,14,13,92.29,0,0
2023-06-13 10:00:00,14,13,98.261,0,0
2023-06-13 10:00:00,14,13,102.261,0,0
2023-06-13 10:00:00,14,13,100.261,0,0
2023-06-13 11:00:00,14,13,94.261,0,0
2023-06-13 11:00:00,14,13,102.261,0,0
2023-06-13 11:00:00,14,13,100.261,0,0
2023-06-13 11:00:00,14,13,98.261,0,0
2023-06-13 11:00:00,14,13,96.261,0,0
2023-06-13 11:00:00,14,13,92.29,0,0
2023-06-13 12:00:00,14,13,98.261,0,0
2023-06-13 12:00:00,14,13,94.261,0,0
2023-06-13 12:00:00,14,13,92.29,0,0
2023-06-13 12:00:00,14,13,96.261,0,0
2023-06-13 12:00:00,14,13,100.261,0,0
2023-06-13 12:00:00,14,13,102.261,0,0
2023-06-13 13:00:00,14,13,96.261,0,0
2023-06-13 13:00:00,14,13,92.29,0,0
2023-06-13 13:00:00,14,13,102.261,0,0
2023-06-13 13:00:00,14,13,94.261,0,0
2023-06-13 13:00:00,14,13,100.261,0,0
2023-06-13 13:00:00,14,13,98.261,0,0
2023-06-13 14:00:00,14,13,92.29,0,0
2023-06-13 14:00:00,14,13,100.261,0,0
2023-06-13 14:00:00,14,13,96.261,0,0
2023-06-13 14:00:00,14,13,94.261,0,0
2023-06-13 14:00:00,14,13,102.261,0,0
2023-06-13 14:00:00,14,13,98.261,0,0
2023-06-13 15:00:00,14,13,96.261,0,0
2023-06-13 15:00:00,14,13,98.261,0,0
2023-06-13 15:00:00,14,13,100.261,0,0
2023-06-13 15:00:00,14,13,94.261,0,0
2023-06-13 15:00:00,14,13,92.29,0,0
2023-06-13 15:00:00,14,13,102.261,0,0
2023-06-13 16:00:00,14,13,98.261,0,0
2023-06-13 16:00:00,14,13,102.261,0,0
2023-06-13 16:00:00,14,13,92.29,0,0
2023-06-13 16:00:00,14,13,94.261,0,0
2023-06-13 16:00:00,14,13,96.261,0,0
2023-06-13 16:00:00,14,13,100.261,0,0
2023-06-13 17:00:00,14,13,102.261,0,0
2023-06-13 17:00:00,14,13,100.261,0,0
2023-06-13 17:00:00,14,13,96.261,0,0
2023-06-13 17:00:00,14,13,92.29,0,0
2023-06-13 17:00:00,14,13,94.261,0,0
2023-06-13 17:00:00,14,13,98.261,0,0
2023-06-13 18:00:00,14,13,94.261,0,0
2023-06-13 18:00:00,14,13,96.261,0,0
2023-06-13 18:00:00,14,13,102.261,0,0
2023-06-13 18:00:00,14,13,100.261,0,0
2023-06-13 18:00:00,14,13,92.29,0,0
2023-06-13 18:00:00,14,13,98.261,0,0
2023-06-13 19:00:00,14,13,102.261,0,0
2023-06-13 19:00:00,14,13,92.29,0,0
2023-06-13 19:00:00,14,13,98.261,0,0
2023-06-13 19:00:00,14,13,100.261,0,0
2023-06-13 19:00:00,14,13,94.261,0,0
2023-06-13 19:00:00,14,13,96.261,0,0
2023-06-13 20:00:00,14,13,100.261,0,0
2023-06-13 20:00:00,14,13,98.261,0,0
2023-06-13 20:00:00,14,13,92.29,0,0
2023-06-13 20:00:00,14,13,94.261,0,0
2023-06-13 20:00:00,14,13,102.261,0,0
2023-06-13 20:00:00,14,13,96.261,0,0
2023-06-13 21:00:00,14,13,92.29,0,0
2023-06-13 21:00:00,14,13,98.261,0,0
2023-06-13 21:00:00,14,13,102.261,0,0
2023-06-13 21:00:00,14,13,100.261,0,0
2023-06-13 21:00:00,14,13,94.261,0,0
2023-06-13 21:00:00,14,13,96.261,0,0
2023-06-13 22:00:00,14,13,94.261,0,0
2023-06-13 22:00:00,14,13,96.261,0,0
2023-06-13 22:00:00,14,13,100.261,0,0
2023-06-13 22:00:00,14,13,98.261,0,0
2023-06-13 22:00:00,14,13,102.261,0,0
2023-06-13 22:00:00,14,13,92.29,0,0
2023-06-13 23:00:00,14,13,94.261,0,0
2023-06-13 23:00:00,14,13,92.29,0,0
2023-06-13 23:00:00,14,13,98.261,0,0
2023-06-13 23:00:00,14,13,96.261,0,0
2023-06-13 23:00:00,14,13,102.261,0,0
2023-06-13 23:00:00,14,13,100.261,0,0
2023-06-13 00:00:00,14,15,108.045,0,0
2023-06-13 00:00:00,14,15,110.071,0,0
2023-06-13 00:00:00,14,15,106.033,0,0
2023-06-13 00:00:00,14,15,104.168,0,0
2023-06-13 01:00:00,14,15,104.168,0,0
2023-06-13 01:00:00,14,15,106.033,0,0
2023-06-13 01:00:00,14,15,110.071,0,0
2023-06-13 01:00:00,14,15,108.045,0,0
2023-06-13 02:00:00,14,15,104.168,0,0
2023-06-13 02:00:00,14,15,106.033,0,0
2023-06-13 02:00:00,14,15,110.071,0,0
2023-06-13 02:00:00,14,15,108.045,0,0
2023-06-13 03:00:00,14,15,108.045,0,0
2023-06-13 03:00:00,14,15,110.071,0,0
2023-06-13 03:00:00,14,15,104.168,0,0
2023-06-13 03:00:00,14,15,106.033,0,0
2023-06-13 04:00:00,14,15,108.045,0,0
2023-06-13 04:00:00,14,15,104.168,0,0
2023-06-13 04:00:00,14,15,106.033,0,0
2023-06-13 04:00:00,14,15,110.071,0,0
2023-06-13 05:00:00,14,15,106.033,0,0
2023-06-13 05:00:00,14,15,110.071,0,0
2023-06-13 05:00:00,14,15,108.045,0,0
2023-06-13 05:00:00,14,15,104.168,0,0
2023-06-13 06:00:00,14,15,108.045,0,0
2023-06-13 06:00:00,14,15,110.071,0,0
2023-06-13 06:00:00,14,15,106.033,0,0
2023-06-13 06:00:00,14,15,104.168,0,0
2023-06-13 07:00:00,14,15,104.168,0,0
2023-06-13 07:00:00,14,15,106.033,0,0
2023-06-13 07:00:00,14,15,108.045,0,0
2023-06-13 07:00:00,14,15,110.071,0,0
2023-06-13 08:00:00,14,15,108.045,0,0
2023-06-13 08:00:00,14,15,104.168,0,0
2023-06-13 08:00:00,14,15,106.033,0,0
2023-06-13 08:00:00,14,15,110.071,0,0
2023-06-13 09:00:00,14,15,104.168,0,0
2023-06-13 09:00:00,14,15,108.045,0,0
2023-06-13 09:00:00,14,15,106.033,0,0
2023-06-13 09:00:00,14,15,110.071,0,0
2023-06-13 10:00:00,14,15,110.071,0,0
2023-06-13 10:00:00,14,15,106.033,0,0
2023-06-13 10:00:00,14,15,108.045,0,0
2023-06-13 10:00:00,14,15,104.168,0,0
2023-06-13 11:00:00,14,15,104.168,0,0
2023-06-13 11:00:00,14,15,108.045,0,0
2023-06-13 11:00:00,14,15,110.071,0,0
2023-06-13 11:00:00,14,15,106.033,0,0
2023-06-13 12:00:00,14,15,110.071,0,0
2023-06-13 12:00:00,14,15,108.045,0,0
2023-06-13 12:00:00,14,15,104.168,0,0
2023-06-13 12:00:00,14,15,106.033,0,0
2023-06-13 13:00:00,14,15,106.033,0,0
2023-06-13 13:00:00,14,15,104.168,0,0
2023-06-13 13:00:00,14,15,110.071,0,0
2023-06-13 13:00:00,14,15,108.045,0,0
2023-06-13 14:00:00,14,15,106.033,0,0
2023-06-13 14:00:00,14,15,108.045,0,0
2023-06-13 14:00:00,14,15,104.168,0,0
2023-06-13 14:00:00,14,15,110.071,0,0
2023-06-13 15:00:00,14,15,110.071,0,0
2023-06-13 15:00:00,14,15,108.045,0,0
2023-06-13 15:00:00,14,15,104.168,0,0
2023-06-13 15:00:00,14,15,106.033,0,0
2023-06-13 16:00:00,14,15,104.168,0,0
2023-06-13 16:00:00,14,15,110.071,0,0
2023-06-13 16:00:00,14,15,108.045,0,0
2023-06-13 16:00:00,14,15,106.033,0,0
2023-06-13 17:00:00,14,15,104.168,0,0
2023-06-13 17:00:00,14,15,106.033,0,0
2023-06-13 17:00:00,14,15,108.045,0,0
2023-06-13 17:00:00,14,15,110.071,0,0
2023-06-13 18:00:00,14,15,106.033,0,0
2023-06-13 18:00:00,14,15,108.045,0,0
2023-06-13 18:00:00,14,15,104.168,0,0
2023-06-13 18:00:00,14,15,110.071,0,0
2023-06-13 19:00:00,14,15,104.168,0,0
2023-06-13 19:00:00,14,15,110.071,0,0
2023-06-13 19:00:00,14,15,108.045,0,0
2023-06-13 19:00:00,14,15,106.033,0,0
2023-06-13 20:00:00,14,15,110.071,0,0
2023-06-13 20:00:00,14,15,108.045,0,0
2023-06-13 20:00:00,14,15,106.033,0,0
2023-06-13 20:00:00,14,15,104.168,0,0
2023-06-13 21:00:00,14,15,110.071,0,0
2023-06-13 21:00:00,14,15,104.168,0,0
2023-06-13 21:00:00,14,15,106.033,0,0
2023-06-13 21:00:00,14,15,108.045,0,0
2023-06-13 22:00:00,14,15,106.033,0,0
2023-06-13 22:00:00,14,15,108.045,0,0
2023-06-13 22:00:00,14,15,110.071,0,0
2023-06-13 22:00:00,14,15,104.168,0,0
2023-06-13 23:00:00,14,15,108.045,0,0
2023-06-13 23:00:00,14,15,110.071,0,0
2023-06-13 23:00:00,14,15,104.168,0,0
2023-06-13 23:00:00,14,15,106.033,0,0
2023-06-13 00:00:00,15,14,110.075,0,0
2023-06-13 00:00:00,15,14,108.055,0,0
2023-06-13 00:00:00,15,14,106.033,0,0
2023-06-13 00:00:00,15,14,104.168,0,0
2023-06-13 01:00:00,15,14,104.168,0,0
2023-06-13 01:00:00,15,14,106.033,0,0
2023-06-13 01:00:00,15,14,110.075,0,0
2023-06-13 01:00:00,15,14,108.055,0,0
2023-06-13 02:00:00,15,14,110.075,0,0
2023-06-13 02:00:00,15,14,106.033,0,0
2023-06-13 02:00:00,15,14,108.055,0,0
2023-06-13 02:00:00,15,14,104.168,0,0
2023-06-13 03:00:00,15,14,108.055,0,0
2023-06-13 03:00:00,15,14,104.168,0,0
2023-06-13 03:00:00,15,14,106.033,0,0
2023-06-13 03:00:00,15,14,110.075,0,0
2023-06-13 04:00:00,15,14,108.055,0,0
2023-06-13 04:00:00,15,14,110.075,0,0
2023-06-13 04:00:00,15,14,106.033,0,0
2023-06-13 04:00:00,15,14,104.168,0,0
2023-06-13 05:00:00,15,14,108.055,0,0
2023-06-13 05:00:00,15,14,106.033,0,0
2023-06-13 05:00:00,15,14,110.075,0,0
2023-06-13 05:00:00,15,14,104.168,0,0
2023-06-13 06:00:00,15,14,108.055,0,0
2023-06-13 06:00:00,15,14,104.168,0,0
2023-06-13 06:00:00,15,14,106.033,0,0
2023-06-13 06:00:00,15,14,110.075,0,0
2023-06-13 07:00:00,15,14,104.168,0,0
2023-06-13 07:00:00,15,14,110.075,0,0
2023-06-13 07:00:00,15,14,108.055,0,0
2023-06-13 07:00:00,15,14,106.033,0,0
2023-06-13 08:00:00,15,14,108.055,0,0
2023-06-13 08:00:00,15,14,110.075,0,0
2023-06-13 08:00:00,15,14,106.033,0,0
2023-06-13 08:00:00,15,14,104.168,0,0
2023-06-13 09:00:00,15,14,110.075,0,0
2023-06-13 09:00:00,15,14,104.168,0,0
2023-06-13 09:00:00,15,14,108.055,0,0
2023-06-13 09:00:00,15,14,106.033,0,0
2023-06-13 10:00:00,15,14,104.168,0,0
2023-06-13 10:00:00,15,14,108.055,0,0
2023-06-13 10:00:00,15,14,110.075,0,0
2023-06-13 10:00:00,15,14,106.033,0,0
2023-06-13 11:00:00,15,14,108.055,0,0
2023-06-13 11:00:00,15,14,104.168,0,0
2023-06-13 11:00:00,15,14,106.033,0,0
2023-06-13 11:00:00,15,14,110.075,0,0
2023-06-13 12:00:00,15,14,110.075,0,0
2023-06-13 12:00:00,15,14,108.055,0,0
2023-06-13 12:00:00,15,14,104.168,0,0
2023-06-13 12:00:00,15,14,106.033,0,0
2023-06-13 13:00:00,15,14,104.168,0,0
2023-06-13 13:00:00,15,14,106.033,0,0
2023-06-13 13:00:00,15,14,108.055,0,0
2023-06-13 13:00:00,15,14,110.075,0,0
2023-06-13 14:00:00,15,14,110.075,0,0
2023-06-13 14:00:00,15,14,104.168,0,0
2023-06-13 14:00:00,15,14,108.055,0,0
2023-06-13 14:00:00,15,14,106.033,0,0
2023-06-13 15:00:00,15,14,106.033,0,0
2023-06-13 15:00:00,15,14,104.168,0,0
2023-06-13 15:00:00,15,14,110.075,0,0
2023-06-13 15:00:00,15,14,108.055,0,0
2023-06-13 16:00:00,15,14,108.055,0,0
2023-06-13 16:00:00,15,14,110.075,0,0
2023-06-13 16:00:00,15,14,106.033,0,0
2023-06-13 16:00:00,15,14,104.168,0,0
2023-06-13 17:00:00,15,14,106.033,0,0
2023-06-13 17:00:00,15,14,110.075,0,0
2023-06-13 17:00:00,15,14,104.168,0,0
2023-06-13 17:00:00,15,14,108.055,0,0
2023-06-13 18:00:00,15,14,106.033,0,0
2023-06-13 18:00:00,15,14,104.168,0,0
2023-06-13 18:00:00,15,14,110.075,0,0
2023-06-13 18:00:00,15,14,108.055,0,0
2023-06-13 19:00:00,15,14,108.055,0,0
2023-06-13 19:00:00,15,14,110.075,0,0
2023-06-13 19:00:00,15,14,106.033,0,0
2023-06-13 19:00:00,15,14,104.168,0,0
2023-06-13 20:00:00,15,14,104.168,0,0
2023-06-13 20:00:00,15,14,110.075,0,0
2023-06-13 20:00:00,15,14,108.055,0,0
2023-06-13 20:00:00,15,14,106.033,0,0
2023-06-13 21:00:00,15,14,108.055,0,0
2023-06-13 21:00:00,15,14,106.033,0,0
2023-06-13 21:00:00,15,14,110.075,0,0
2023-06-13 21:00:00,15,14,104.168,0,0
2023-06-13 22:00:00,15,14,108.055,0,0
2023-06-13 22:00:00,15,14,104.168,0,0
2023-06-13 22:00:00,15,14,106.033,0,0
2023-06-13 22:00:00,15,14,110.075,0,0
2023-06-13 23:00:00,15,14,108.055,0,0
2023-06-13 23:00:00,15,14,110.075,0,0
2023-06-13 23:00:00,15,14,106.033,0,0
2023-06-13 23:00:00,15,14,104.168,0,0
2023-06-13 00:00:00,15,16,115.685,0,0
2023-06-13 00:00:00,15,16,113.672,0,0
2023-06-13 00:00:00,15,16,117.61,0,0
